Temperature,Humidity,Rainfall_1h,Rainfall_3h,pH,Clay_Content,Sand_Content,Silt_Content,CEC,Crop
18.62,53.576,103.41,118.52,3.98,105.37,176.89,48.8,4.01,Ginger
56.14,190.748,88.26,198.52,3.66,160.98,40.35,2.62,78.82,Barley
66.15,106.189,199.22,22.37,2.79,62.51,16.68,115.29,0.17,Papaya
82.62,54.662,72.41,34.36,0.14,182.46,165.01,92.73,47.71,Onion
59.78,78.699,123.34,9.15,4.19,111.09,189.93,36.11,15.78,Papaya
95.11,64.021,17.15,65.26,7.94,50.46,49.62,192.26,98.76,Papaya
23.68,8.466,100.48,142.8,7.02,88.14,85.67,164.89,0.22,Carrot
0.28,184.494,18.76,10.24,3.81,88.26,60.59,8.55,31.3,Ginger
11.6,104.888,46.33,68.7,6.45,62.55,9.26,19.87,58.93,Chickpea
49.35,186.829,181.89,133.58,7.98,156.93,187.78,51.3,3.33,Cotton
19.54,93.085,36.09,53.9,0.64,187.99,128.49,166.72,79.88,Bamboo
9.54,67.727,44.47,28.67,9.25,132.17,121.11,17.07,37.24,Onion
3.64,70.035,173.05,91.0,2.8,16.84,63.35,87.59,54.4,Rye
9.34,65.957,56.89,163.15,7.43,191.33,35.95,129.69,59.81,Pistachio
22.92,18.984,138.73,154.21,7.3,93.86,188.76,29.6,80.99,Chickpea
11.91,77.543,160.85,157.55,1.09,6.3,55.85,97.73,87.8,Barley
96.31,131.588,119.74,190.44,4.66,68.54,50.07,171.03,62.92,Chickpea
9.42,70.282,116.8,37.19,5.21,109.21,62.68,178.12,42.0,Cabbage
31.99,130.086,61.56,163.98,1.2,176.41,56.77,92.87,81.37,Mango
87.3,197.499,67.47,32.3,9.86,123.87,39.05,22.8,16.3,Cabbage
91.43,150.157,122.03,62.35,0.68,102.71,5.06,177.67,79.67,Onion
92.67,98.114,132.75,84.03,8.08,150.55,44.03,11.97,66.57,Sesame
75.33,138.091,81.86,49.23,2.4,171.22,128.91,38.59,95.25,Cotton
50.88,47.63,42.57,131.58,3.98,123.77,112.62,156.16,75.32,Cotton
11.66,80.604,138.64,29.83,5.3,85.96,1.96,103.63,95.21,Carrot
51.01,196.387,140.79,93.7,7.8,47.07,19.22,113.23,92.58,Bamboo
94.85,26.609,85.0,149.71,7.61,138.44,118.82,48.1,76.57,Tomato
46.87,17.831,46.38,71.58,2.24,95.87,2.56,151.4,31.48,Onion
99.01,61.91,2.52,54.46,7.76,150.37,182.07,191.87,31.88,Cotton
77.56,120.32,91.04,152.03,3.73,7.94,38.74,95.68,89.93,Ginger
23.23,122.956,77.24,132.12,0.69,62.28,154.28,164.27,92.69,Pearl Millet
47.17,31.441,160.97,34.58,7.82,56.38,135.33,142.03,16.04,Papaya
39.67,78.535,92.37,81.34,7.01,161.47,64.78,96.94,24.96,Pistachio
38.06,123.599,6.48,165.21,8.27,30.41,115.24,164.12,67.29,Sesame
13.7,11.41,90.24,179.92,1.68,199.01,86.34,136.85,93.03,Onion
18.4,65.552,62.31,97.36,5.12,79.5,143.34,90.14,48.42,Carrot
15.05,154.383,171.49,20.5,6.7,84.69,25.59,156.06,32.37,Pistachio
69.72,92.417,47.58,55.2,1.64,76.72,194.51,135.65,6.78,Coconut
83.68,155.154,160.11,0.57,6.92,183.97,10.03,55.2,87.53,Tomato
75.5,98.266,108.54,40.72,4.63,97.42,160.36,5.19,70.74,Cotton
88.27,4.792,112.62,111.81,8.76,8.19,1.49,157.26,24.34,Pearl Millet
35.2,23.739,24.9,178.51,8.59,121.63,130.91,13.76,51.05,Orange
27.29,99.13,46.46,191.63,1.52,90.34,193.05,1.83,60.23,Mango
21.33,100.036,152.61,144.41,5.06,182.38,163.31,155.01,78.35,Chickpea
48.16,51.069,173.41,19.04,6.56,167.01,39.8,17.86,68.06,Cotton
35.2,193.351,36.25,60.66,8.32,105.46,179.92,142.5,75.67,Papaya
12.7,128.127,50.59,154.97,5.46,42.29,28.17,76.62,53.67,Mango
78.0,89.341,131.58,9.06,4.29,149.25,54.12,156.68,57.82,Orange
2.15,7.516,105.08,190.8,7.69,10.9,196.83,144.54,65.79,Orange
47.48,185.407,54.5,50.63,1.66,126.31,33.43,181.94,22.36,Chickpea
45.41,141.142,163.79,61.95,7.54,116.37,152.05,1.56,89.33,Rye
84.82,137.34,162.84,40.38,2.09,110.91,72.4,3.1,81.37,Papaya
27.63,185.273,140.94,67.66,0.31,45.45,160.19,56.97,50.83,Barley
4.8,76.919,184.68,128.12,8.51,7.36,191.35,48.96,51.87,Cabbage
86.9,197.676,62.08,38.85,2.44,56.56,20.35,175.98,13.85,Orange
21.67,48.395,170.78,26.02,5.7,143.15,124.67,109.49,93.63,Bamboo
17.92,160.305,137.08,147.54,3.07,5.07,24.79,84.19,8.79,Mango
47.23,172.054,115.75,179.94,8.71,169.34,84.67,29.01,11.63,Onion
15.44,41.656,174.56,195.17,4.25,40.41,19.55,66.32,7.86,Sesame
91.9,134.024,117.87,142.49,1.07,95.63,18.23,142.56,65.7,Pistachio
38.93,75.132,184.94,19.69,0.59,12.29,129.13,98.34,62.64,Ginger
73.15,163.666,169.59,92.96,3.23,5.89,141.99,136.9,8.35,Tomato
51.69,59.725,170.42,137.18,2.41,17.66,99.08,156.33,70.3,Papaya
88.95,127.29,86.52,176.78,3.71,193.61,194.25,17.76,53.69,Orange
96.92,187.311,107.72,35.81,6.38,9.3,8.57,110.29,22.68,Tomato
22.7,35.487,152.09,153.72,1.95,84.62,61.28,104.11,54.82,Pistachio
61.7,98.515,77.23,126.84,6.34,189.19,179.71,133.36,20.75,Rye
96.85,41.356,9.41,158.48,4.47,88.92,96.62,81.1,25.01,Mango
36.54,123.26,68.03,136.47,5.83,134.11,35.75,142.47,39.68,Bamboo
55.39,24.204,126.81,147.81,5.45,125.4,46.59,165.57,71.29,Chickpea
48.49,97.289,127.84,36.65,1.34,81.59,188.91,172.14,76.14,Cabbage
18.65,135.731,188.99,177.72,0.55,56.09,163.69,152.3,52.63,Onion
28.42,179.328,33.02,145.24,1.44,137.05,111.23,186.13,46.55,Tomato
91.75,191.987,129.23,98.62,2.68,167.05,123.62,115.48,6.83,Chickpea
30.47,143.338,114.33,4.71,8.23,180.08,31.7,39.41,97.38,Coconut
19.89,26.444,61.46,103.38,3.81,15.62,63.9,82.41,99.65,Pearl Millet
35.94,124.736,194.84,42.3,8.84,145.34,164.45,88.32,60.43,Bamboo
0.44,96.651,178.86,120.94,6.31,131.52,135.56,132.07,88.71,Tomato
6.42,56.389,110.78,190.44,6.16,194.3,97.92,105.62,3.92,Tomato
73.4,158.376,61.07,46.76,7.42,59.24,170.89,187.24,24.01,Chickpea
31.28,110.359,114.48,90.87,9.7,1.09,37.97,54.43,85.04,Coconut
32.27,120.646,48.27,38.93,4.61,41.29,174.57,149.63,82.45,Cabbage
59.22,34.535,91.69,192.5,7.94,52.47,158.95,163.3,59.14,Pistachio
4.03,28.17,49.98,57.16,1.0,13.01,7.65,156.02,22.56,Orange
26.09,157.834,115.06,7.55,2.2,143.64,109.0,170.6,11.24,Tomato
35.54,140.439,129.39,160.07,6.02,73.0,76.0,5.19,8.44,Cabbage
46.56,77.956,164.11,195.97,8.59,184.99,146.38,36.33,64.54,Barley
10.41,17.952,130.25,91.21,6.83,158.37,169.07,117.43,69.55,Pistachio
2.17,53.915,58.55,149.33,3.22,90.21,20.75,193.01,54.23,Ginger
38.42,40.045,174.97,122.55,3.54,155.29,178.52,29.5,29.54,Cabbage
74.54,128.737,123.33,104.65,6.44,121.64,10.01,44.45,2.31,Rye
72.11,15.609,121.71,16.54,0.71,74.82,74.53,125.05,92.68,Pistachio
63.49,72.608,154.75,146.12,0.34,25.12,111.28,94.3,86.23,Sesame
36.22,94.319,121.25,69.73,0.29,3.94,126.65,34.82,77.47,Tomato
67.36,93.789,31.97,30.77,7.29,127.77,78.48,175.9,83.24,Orange
79.59,196.675,22.05,69.4,7.16,34.12,145.34,28.75,20.48,Sesame
82.58,156.301,99.73,180.75,8.13,56.04,11.59,113.27,36.45,Barley
83.64,179.236,122.45,195.62,3.63,175.04,133.98,151.93,59.38,Tomato
90.32,196.317,107.31,147.48,7.76,73.74,96.14,10.83,88.72,Rye
95.95,146.212,101.89,166.12,6.04,196.9,75.35,15.87,11.3,Tomato
32.83,155.687,162.28,183.53,8.26,79.89,184.39,165.25,0.23,Mango
9.42,15.297,11.94,183.03,9.54,182.48,66.6,34.74,72.35,Rye
78.9,126.416,88.73,49.41,7.3,78.71,55.03,141.04,33.02,Ginger
35.31,166.865,97.63,125.03,0.4,146.89,109.51,75.88,6.83,Cotton
74.68,24.657,42.63,152.0,3.27,179.77,122.85,33.78,76.3,Ginger
14.46,127.197,21.36,63.2,1.3,190.38,121.34,18.3,91.05,Cotton
37.74,62.535,126.76,64.57,7.36,128.23,162.7,21.09,41.27,Pearl Millet
64.92,165.153,173.85,150.34,8.34,80.27,162.52,113.63,66.16,Carrot
17.21,117.915,109.67,111.66,6.97,15.67,106.79,46.8,43.79,Sesame
50.7,70.989,188.49,20.7,1.37,12.31,179.61,154.26,0.99,Tomato
28.64,93.038,180.66,119.39,1.74,5.79,197.58,40.41,70.65,Rye
99.69,19.385,119.41,31.61,5.55,1.83,76.25,24.99,88.83,Papaya
59.23,162.876,79.57,35.33,0.9,168.24,4.3,60.19,30.99,Chickpea
97.33,99.076,51.39,5.75,9.15,68.8,112.72,194.01,80.78,Coconut
76.05,124.884,110.66,61.47,4.11,75.49,130.08,34.42,7.81,Mango
22.63,27.912,171.51,101.59,6.24,90.33,71.51,124.15,78.57,Tomato
2.1,73.661,141.57,113.99,4.46,66.65,159.58,60.73,43.74,Chickpea
41.35,9.917,142.16,44.87,5.49,156.02,24.66,157.34,71.05,Coconut
9.07,176.102,44.45,89.8,0.23,196.34,45.57,172.22,80.83,Orange
49.18,72.264,111.55,137.58,5.83,163.37,86.96,133.72,85.35,Ginger
6.97,199.201,63.15,190.37,0.48,133.18,40.79,139.69,17.81,Sesame
57.16,87.051,155.74,163.68,3.04,192.68,107.79,188.3,58.52,Pearl Millet
56.04,30.285,182.48,31.18,3.81,54.16,97.67,178.13,10.75,Cotton
4.44,128.281,146.62,145.11,1.35,66.34,29.35,18.63,25.51,Rye
28.45,13.722,5.71,51.38,2.66,111.4,36.04,79.23,20.6,Cotton
38.56,72.719,186.76,19.63,3.52,159.51,49.64,168.51,92.89,Rye
73.51,135.113,166.96,102.88,7.52,83.15,144.92,173.69,9.05,Ginger
61.15,59.068,120.95,35.59,7.49,151.1,21.59,20.04,28.66,Coconut
66.58,103.185,138.13,7.69,5.37,7.5,145.16,43.77,53.43,Papaya
75.13,7.863,190.61,77.26,7.04,56.12,33.39,70.47,29.81,Mango
1.29,71.355,45.74,174.06,9.06,100.47,161.05,144.41,55.78,Pistachio
36.7,114.964,154.5,91.6,6.38,113.95,160.09,169.46,59.23,Chickpea
51.32,68.873,32.07,175.98,0.34,164.81,73.46,1.3,49.15,Chickpea
12.06,97.646,59.8,48.07,3.42,156.9,186.71,110.9,32.53,Rye
63.15,118.989,88.81,25.44,5.8,158.56,130.64,39.09,23.93,Pearl Millet
22.16,99.095,23.99,87.68,8.64,170.15,189.72,78.01,40.94,Pistachio
61.57,75.198,26.97,177.83,3.18,196.42,168.15,183.08,33.67,Pearl Millet
48.88,59.837,126.58,161.83,5.73,129.75,139.83,131.24,74.02,Barley
59.75,180.237,69.0,132.01,7.16,113.69,153.49,52.44,63.7,Rye
69.32,102.565,142.12,109.05,2.58,124.05,72.96,185.36,35.98,Cotton
18.58,188.352,176.49,144.26,5.63,132.17,101.74,110.8,29.47,Chickpea
40.24,9.866,135.0,119.1,2.5,180.43,99.25,68.54,44.26,Ginger
70.1,15.348,99.64,107.82,7.87,87.85,9.11,168.84,2.21,Barley
40.18,120.957,78.35,173.11,7.63,43.26,53.81,45.15,75.06,Rye
80.56,54.117,20.98,168.08,1.45,29.32,103.65,2.25,68.27,Chickpea
76.26,181.613,78.94,25.14,6.34,39.36,114.06,16.47,27.06,Bamboo
17.77,88.639,95.44,143.18,8.13,49.89,165.76,186.14,20.71,Carrot
38.74,107.525,68.75,57.27,9.03,73.43,33.36,72.39,81.41,Chickpea
49.86,55.798,92.83,148.6,5.02,27.22,7.83,116.8,6.28,Onion
24.38,125.549,161.69,64.84,9.11,63.32,62.51,2.06,58.67,Coconut
15.26,77.342,65.24,41.04,6.73,60.81,8.11,53.81,1.57,Onion
86.48,110.428,177.36,105.94,7.21,86.59,79.5,175.84,75.69,Papaya
8.45,145.368,174.3,54.86,6.34,99.44,141.66,44.78,20.97,Carrot
99.79,166.717,36.27,1.24,1.23,26.2,113.84,60.69,76.51,Tomato
3.9,148.804,60.9,61.87,2.84,36.04,129.48,129.8,53.73,Barley
71.32,6.868,37.65,84.02,3.45,182.81,125.42,144.58,72.87,Cabbage
11.93,47.096,198.22,70.54,2.5,86.84,179.49,84.79,1.89,Papaya
67.0,49.731,186.34,79.46,2.87,102.23,21.75,104.54,42.23,Onion
49.48,155.338,100.4,125.79,8.99,45.02,26.4,61.8,66.66,Barley
36.75,73.585,21.62,70.17,7.28,0.98,158.41,142.67,95.68,Cabbage
11.31,154.853,156.32,180.1,9.68,72.48,128.14,82.61,6.29,Orange
67.11,172.925,51.31,148.26,6.19,37.24,114.49,179.2,71.66,Chickpea
9.04,125.634,9.75,10.13,0.05,34.13,181.26,162.37,83.62,Carrot
13.11,184.214,65.48,107.43,8.92,187.56,97.49,2.38,98.68,Tomato
92.62,10.738,62.8,88.27,5.87,178.94,38.59,112.76,79.5,Barley
50.02,87.98,90.33,63.15,8.86,179.54,100.48,81.4,20.14,Mango
67.09,70.416,159.65,111.1,2.38,98.93,187.2,100.18,14.6,Orange
44.16,77.293,166.27,18.57,2.84,38.09,107.26,150.1,22.28,Chickpea
74.31,65.699,130.8,47.05,9.95,36.5,8.73,78.48,40.92,Rye
95.72,186.313,113.5,193.87,8.93,84.06,81.45,29.57,33.5,Coconut
21.76,105.508,23.97,41.74,4.78,119.86,69.81,63.64,22.77,Barley
95.77,142.633,172.84,150.13,8.1,193.63,63.92,168.27,56.84,Coconut
55.71,114.349,126.12,29.85,7.3,100.48,181.91,15.3,19.16,Bamboo
27.48,40.882,67.74,81.15,1.5,135.67,114.51,162.54,50.36,Coconut
7.45,8.484,90.92,62.77,9.48,27.51,48.43,182.86,87.76,Ginger
87.45,159.803,20.91,113.02,9.74,130.46,60.66,123.5,46.88,Sesame
95.6,98.669,101.99,10.05,1.38,196.76,165.09,49.43,64.96,Tomato
31.23,99.874,130.22,130.01,1.36,199.36,197.47,99.04,20.04,Pearl Millet
35.04,20.811,33.44,45.88,3.45,172.76,172.74,127.55,66.56,Onion
93.37,163.887,148.33,146.47,6.77,104.83,171.52,134.49,92.2,Coconut
2.47,50.849,13.76,105.49,5.26,155.93,127.34,85.65,36.11,Orange
30.29,104.402,174.65,129.4,9.75,167.94,79.32,114.69,15.83,Rye
5.86,41.295,95.19,161.87,6.15,173.4,159.02,140.2,40.85,Pistachio
68.19,91.577,76.58,195.68,9.63,9.99,159.09,185.47,86.51,Ginger
23.86,93.708,102.57,102.82,1.98,130.85,111.36,17.45,6.77,Orange
87.34,128.259,49.56,118.39,3.08,174.08,11.64,73.38,9.22,Chickpea
97.13,94.983,47.96,135.88,1.07,188.18,6.39,83.88,19.48,Carrot
57.65,72.114,116.18,30.52,2.22,164.23,134.68,173.99,35.78,Rye
39.51,64.1,28.11,30.15,1.11,14.67,20.38,50.89,99.85,Pistachio
33.54,182.009,65.5,178.08,7.45,54.71,77.59,133.57,39.98,Barley
27.5,32.025,116.14,155.33,2.43,31.8,197.79,118.92,44.16,Pistachio
4.33,126.67,48.91,97.29,8.34,6.81,166.54,184.26,27.73,Rye
88.69,161.216,13.98,56.3,7.79,148.23,116.66,185.88,65.85,Mango
20.69,161.069,163.7,58.37,0.72,100.6,82.85,159.27,16.5,Carrot
74.4,9.258,71.58,22.36,2.44,113.87,92.19,120.01,89.0,Cabbage
27.36,156.029,198.99,155.44,7.55,60.14,13.87,89.69,26.03,Coconut
85.88,67.589,171.89,167.23,3.79,176.12,125.06,179.62,74.94,Onion
3.79,103.752,127.66,71.76,8.82,75.72,153.26,48.39,11.29,Ginger
37.93,119.902,103.25,137.78,8.74,13.16,79.7,168.3,47.05,Tomato
8.9,102.965,159.46,191.06,7.75,144.53,50.62,3.78,19.37,Tomato
1.24,160.7,110.4,74.43,2.31,20.94,100.51,181.79,74.6,Chickpea
27.0,104.448,27.66,127.82,4.82,159.25,81.64,22.98,94.91,Carrot
14.32,192.967,75.35,141.29,8.08,40.33,52.99,107.68,82.81,Cabbage
49.18,82.897,136.66,193.02,5.38,157.01,86.06,83.9,36.52,Ginger
61.52,61.629,189.08,138.82,9.45,165.28,62.69,36.07,12.16,Cabbage
15.23,126.522,140.98,117.28,3.76,53.6,59.45,43.79,82.46,Cabbage
35.9,189.501,113.78,36.44,5.7,25.96,2.32,100.58,96.48,Chickpea
66.08,176.747,33.08,74.58,1.48,35.84,79.47,165.45,2.96,Onion
42.52,83.135,28.59,32.21,0.78,11.63,157.33,106.26,51.7,Sesame
2.41,1.935,31.18,199.07,7.37,19.25,94.31,78.74,40.48,Sesame
73.04,90.411,141.25,162.68,3.91,97.47,161.58,166.84,41.76,Cotton
65.66,98.759,18.43,60.09,2.08,101.02,65.61,151.02,93.04,Onion
56.71,119.481,68.62,177.19,7.47,97.42,13.61,59.78,49.13,Cabbage
50.43,151.81,13.2,9.05,0.91,147.14,51.23,157.25,82.63,Coconut
44.32,152.93,83.1,106.96,2.02,184.58,90.55,22.28,41.25,Onion
99.48,41.801,86.79,59.64,2.69,96.63,164.72,31.87,27.45,Rye
0.86,164.351,30.25,128.3,6.5,195.11,19.36,77.81,39.62,Coconut
99.64,64.848,57.65,12.89,9.86,187.72,86.89,91.05,57.11,Cotton
7.48,51.035,174.64,34.26,6.16,137.2,47.21,131.92,45.97,Chickpea
1.62,195.155,8.45,34.38,5.56,61.39,70.86,120.67,16.8,Sesame
91.88,16.829,113.62,155.33,8.73,72.44,21.62,101.52,58.22,Cotton
92.62,51.137,185.23,75.27,7.46,68.23,85.41,193.3,19.99,Barley
95.89,61.33,163.26,102.31,6.04,101.47,12.57,86.66,85.49,Onion
26.49,101.638,42.67,157.09,1.05,157.72,116.36,198.23,89.97,Carrot
88.6,66.45,66.88,56.79,2.41,149.39,112.32,107.57,2.56,Onion
62.56,86.046,0.21,89.2,9.06,114.06,64.34,141.52,98.73,Pistachio
63.5,172.355,99.92,115.47,4.05,118.6,27.96,182.69,11.67,Carrot
64.6,144.001,143.93,189.36,2.56,32.9,86.08,50.64,20.39,Bamboo
70.35,176.71,29.88,92.93,3.59,6.31,115.54,107.99,71.68,Cabbage
98.66,60.371,133.09,67.5,5.21,185.45,38.22,170.88,98.15,Ginger
98.51,52.603,158.01,190.14,1.71,57.27,100.58,41.69,24.64,Papaya
25.26,64.22,160.36,49.08,5.49,103.04,137.27,102.83,19.68,Carrot
96.78,124.016,111.35,161.7,7.35,147.89,148.79,48.3,28.89,Coconut
47.63,104.735,177.46,6.62,8.4,27.38,89.56,8.13,12.62,Onion
75.38,58.072,92.86,59.42,2.09,117.64,42.86,102.38,56.36,Papaya
36.61,40.531,97.09,182.51,6.46,47.4,43.61,16.56,62.46,Ginger
58.49,61.594,62.28,4.68,2.03,44.38,194.4,91.32,19.19,Tomato
29.2,9.658,78.0,181.57,2.52,150.57,77.47,159.61,67.55,Onion
13.51,112.96,32.05,98.63,4.45,163.48,90.72,90.09,66.29,Ginger
81.36,175.792,20.28,90.37,1.63,186.75,186.36,47.64,58.57,Papaya
88.89,55.921,184.72,78.64,3.86,152.92,29.88,123.12,5.66,Tomato
57.32,110.692,16.61,45.66,1.72,171.26,53.22,96.56,20.54,Bamboo
78.24,159.102,151.96,106.19,3.54,109.95,115.72,8.39,57.68,Ginger
86.73,28.929,49.68,30.07,5.15,79.96,25.65,163.35,12.29,Sesame
69.13,107.324,96.45,22.46,3.15,173.28,31.14,66.18,98.34,Carrot
78.27,108.041,4.2,136.91,0.58,176.12,117.43,116.94,4.22,Barley
21.12,196.212,142.77,4.67,5.57,23.42,133.55,99.18,47.97,Pistachio
34.85,199.509,23.53,121.96,2.2,152.45,98.52,138.36,36.96,Chickpea
31.86,22.125,108.9,147.01,4.42,148.22,198.92,90.53,65.09,Cabbage
33.07,2.923,111.37,76.52,3.06,34.54,158.79,96.4,20.23,Bamboo
69.93,113.03,27.13,74.31,8.23,186.44,80.27,170.13,61.33,Carrot
32.6,30.126,53.47,153.44,9.51,148.37,90.63,59.57,80.21,Pistachio
22.65,23.144,46.41,23.79,9.08,185.15,134.87,33.48,94.78,Onion
60.41,12.368,51.17,116.35,4.77,175.29,75.27,178.94,32.67,Tomato
44.26,183.723,0.37,4.29,7.39,39.93,54.49,87.14,0.12,Carrot
77.32,167.804,44.76,7.44,8.36,24.33,120.98,41.89,96.82,Carrot
67.47,155.302,133.71,178.81,6.25,68.57,136.72,144.42,15.79,Bamboo
47.88,89.473,197.54,82.92,9.42,157.14,189.25,34.53,35.74,Tomato
2.66,83.191,185.2,162.64,6.4,62.89,145.01,176.43,69.42,Onion
63.11,25.0,77.13,135.89,0.94,162.88,50.42,71.15,32.96,Onion
3.24,159.804,155.21,130.57,1.91,117.21,128.52,79.67,82.67,Cabbage
73.85,176.877,88.98,120.4,3.99,86.96,65.01,141.97,59.07,Barley
86.17,117.461,81.66,182.86,6.97,9.44,10.21,62.26,15.34,Sesame
41.6,136.581,37.2,167.47,1.49,199.84,87.62,151.81,15.77,Mango
64.65,23.658,122.43,175.51,0.62,103.87,37.57,159.15,83.72,Ginger
52.51,168.661,139.74,150.4,8.95,86.35,182.98,107.68,71.45,Orange
71.32,63.273,57.73,192.72,6.54,45.36,197.78,68.01,12.71,Onion
95.98,86.711,25.74,21.81,4.19,128.17,176.33,18.72,22.2,Orange
72.27,90.823,56.09,92.97,3.21,114.6,156.36,81.46,1.53,Pearl Millet
65.03,12.954,182.72,155.5,4.98,105.62,38.34,115.7,94.07,Sesame
66.04,55.014,185.64,178.3,3.75,117.16,192.29,34.46,55.13,Ginger
18.3,7.52,152.96,45.21,3.54,81.81,25.47,54.99,43.67,Coconut
61.22,180.096,81.12,82.13,3.95,0.12,125.02,105.45,30.97,Barley
56.28,178.848,68.78,189.42,3.46,193.65,58.29,71.87,94.16,Chickpea
72.37,121.454,41.43,75.82,0.27,170.81,45.75,175.71,87.15,Chickpea
0.03,91.218,61.3,115.42,3.85,31.45,107.06,188.04,61.5,Barley
84.72,136.093,131.18,163.01,9.2,110.08,119.72,169.34,73.31,Coconut
21.11,181.669,90.06,87.56,2.73,135.45,24.95,126.96,6.98,Pearl Millet
59.75,97.591,167.54,150.5,3.54,84.86,70.51,130.34,78.74,Rye
66.81,44.063,156.28,68.32,3.77,4.31,137.88,128.84,79.57,Chickpea
16.22,100.426,84.82,159.34,9.93,40.39,91.37,76.8,15.66,Coconut
22.59,168.634,140.33,81.98,1.33,154.72,9.46,158.25,44.83,Chickpea
76.9,97.188,121.03,163.1,9.14,64.2,159.6,74.81,58.95,Carrot
41.57,104.525,154.52,16.39,2.3,37.0,27.2,55.09,54.8,Tomato
67.97,46.294,162.05,35.82,5.83,116.63,53.19,75.93,33.78,Sesame
11.94,189.816,6.92,0.03,3.26,162.89,58.49,193.45,45.44,Papaya
53.76,139.382,39.39,108.88,0.62,71.74,17.88,30.97,92.45,Onion
74.05,159.214,159.58,74.76,0.93,30.09,0.08,164.59,18.14,Cotton
52.99,107.059,182.55,37.12,1.58,134.84,58.27,76.42,47.29,Sesame
97.46,23.296,188.68,23.66,0.76,144.68,19.48,114.33,8.26,Tomato
85.55,96.996,4.06,53.25,1.23,183.1,164.83,104.33,78.94,Onion
72.2,169.98,151.22,15.13,0.02,116.72,147.41,164.68,71.71,Carrot
95.28,141.041,119.48,189.63,6.16,196.68,20.28,94.51,64.29,Cotton
94.88,59.47,128.32,54.11,7.57,149.22,57.42,32.82,95.88,Sesame
21.13,180.796,12.81,72.64,0.27,44.58,182.87,145.95,29.03,Mango
10.25,40.042,172.8,189.31,4.82,125.32,93.78,167.46,89.26,Tomato
37.75,175.49,179.65,4.83,1.57,117.6,133.61,142.03,97.22,Carrot
82.7,11.248,135.81,188.76,0.1,4.55,117.24,43.27,56.11,Barley
9.76,57.534,192.12,56.28,4.42,87.28,107.27,54.1,46.79,Cabbage
66.29,63.065,23.8,122.55,2.02,39.59,103.5,100.98,52.56,Rye
56.36,158.948,141.16,25.71,4.67,21.0,163.93,45.1,30.1,Coconut
16.22,19.732,11.72,18.46,7.46,117.05,97.44,44.42,92.58,Barley
64.68,130.494,147.47,33.08,6.12,66.31,23.45,117.23,93.46,Coconut
18.63,162.82,59.07,152.53,8.44,68.25,145.65,55.13,68.25,Onion
22.84,85.535,133.96,146.67,9.54,183.59,31.54,176.66,33.78,Carrot
29.3,88.997,163.18,141.34,0.24,76.59,188.76,65.96,65.62,Coconut
55.48,132.414,97.21,168.22,9.75,18.93,104.03,14.59,63.55,Orange
9.78,191.858,171.09,136.35,3.52,10.33,44.17,53.38,74.58,Tomato
45.31,75.796,36.79,47.92,6.24,111.67,87.97,140.73,77.25,Barley
88.72,144.594,168.16,162.53,3.12,54.83,57.86,112.66,51.25,Pearl Millet
62.09,3.994,59.61,107.47,5.2,69.36,110.29,42.78,51.25,Bamboo
24.98,144.726,54.73,136.32,0.79,30.02,167.72,23.2,5.47,Carrot
14.25,30.676,146.97,102.25,3.11,193.28,46.36,48.19,93.85,Orange
52.4,40.11,106.06,71.99,9.1,42.34,186.5,31.99,33.69,Chickpea
82.25,105.57,55.72,43.7,4.1,44.89,119.05,33.55,33.61,Ginger
0.36,122.861,59.99,162.55,1.38,54.57,127.79,142.31,90.83,Mango
19.23,169.619,8.09,155.29,5.23,93.41,170.47,77.94,91.47,Papaya
9.44,79.217,60.19,6.08,0.25,5.62,114.59,64.82,85.38,Onion
83.05,0.656,18.69,132.75,1.79,133.0,29.08,156.58,2.39,Pistachio
3.78,142.561,51.27,93.88,3.37,153.46,10.6,85.42,28.95,Coconut
30.59,135.626,125.35,22.27,6.45,109.81,188.01,0.96,43.59,Cabbage
47.7,188.137,48.31,132.39,2.44,191.79,130.01,109.62,31.03,Coconut
89.93,6.96,156.1,60.74,4.83,81.39,139.38,20.54,25.94,Mango
1.86,199.13,13.86,174.7,2.8,26.39,120.15,118.4,40.09,Ginger
52.73,141.713,97.92,196.33,1.98,165.61,23.48,23.52,9.09,Pistachio
7.89,191.405,21.0,194.95,7.05,69.81,174.77,93.71,34.99,Chickpea
68.54,88.246,4.6,198.65,1.61,125.82,110.76,189.82,79.34,Cabbage
60.59,128.402,62.74,85.94,3.86,132.58,45.92,68.35,63.78,Ginger
49.42,68.083,6.18,25.83,3.75,163.21,143.78,107.76,78.27,Orange
24.14,163.445,18.82,28.92,2.98,5.44,43.89,41.61,51.17,Rye
26.82,165.713,181.18,9.13,5.28,105.55,163.83,45.93,48.91,Barley
1.11,138.539,72.78,81.31,6.9,175.8,146.53,115.67,78.68,Pistachio
34.39,154.993,6.96,101.44,6.51,180.77,123.89,196.19,21.31,Ginger
21.17,72.725,129.5,135.55,9.66,24.42,137.4,164.74,74.52,Chickpea
30.56,95.429,167.73,141.97,2.86,44.2,195.8,194.53,14.49,Cabbage
97.8,119.181,24.84,39.64,4.12,184.23,190.22,191.38,95.02,Papaya
73.94,59.734,122.99,23.46,7.66,8.69,118.94,171.78,70.66,Cotton
95.81,169.276,146.69,135.86,2.89,7.96,74.03,119.47,34.36,Pistachio
7.42,48.385,188.38,19.09,8.42,138.47,167.87,51.13,50.69,Barley
